CustomerID,Industry,CompanySize,Region,SubscriptionPlan,SalesDate,RenewalStatus,SalesAmount
4375,Manufacturing,1000+,Asia,Monthly,12/10/2022,Active,2722
4376,Finance,1-49,North America,Monthly,04/01/2022,Lapsed,18606
4377,Healthcare,1-49,South America,Annual,12/04/2023,Active,8952
4378,Finance,50-199,Europe,Annual,04/08/2023,Lapsed,7641
4379,Education,500-999,South America,Monthly,04/10/2023,Active,6934
4380,Manufacturing,1000+,Asia,Annual,10/06/2022,Active,2090
4381,Finance,500-999,Asia,Annual,04/05/2022,Lapsed,14215
4382,Healthcare,500-999,North America,Annual,10/20/2022,Active,6159
4383,Manufacturing,500-999,North America,Monthly,08/30/2023,Active,19186
4384,Finance,200-499,Africa,Monthly,04/26/2023,Active,11296
4385,Manufacturing,1-49,South America,Monthly,12/11/2023,Active,4064
4386,Technology,1000+,North America,Monthly,05/11/2023,Lapsed,14294
4387,Education,1000+,South America,Monthly,07/01/2022,Lapsed,16372
4388,Finance,1000+,North America,Annual,01/21/2022,Active,17321
4389,Technology,200-499,Africa,Annual,11/09/2022,Active,10338
4390,Education,50-199,Africa,Annual,01/31/2023,Active,12101
4391,Manufacturing,1000+,South America,Monthly,02/28/2023,Lapsed,6259
4392,Technology,50-199,South America,Annual,01/13/2022,Lapsed,6655
4393,Manufacturing,50-199,North America,Monthly,05/29/2022,Active,6228
4394,Technology,50-199,Europe,Annual,04/28/2022,Lapsed,16274
4395,Technology,50-199,Asia,Monthly,01/04/2023,Active,16995
4396,Finance,1-49,Europe,Annual,04/25/2023,Active,5960
4397,Technology,200-499,South America,Monthly,01/15/2023,Active,2534
4398,Finance,50-199,North America,Monthly,11/22/2023,Lapsed,16179
4399,Healthcare,1-49,Europe,Monthly,02/15/2023,Lapsed,2847
4400,Technology,50-199,Asia,Annual,12/01/2022,Lapsed,15969
4401,Education,1-49,Africa,Monthly,12/27/2023,Lapsed,10962
4402,Technology,200-499,Europe,Annual,10/29/2022,Active,17693
4403,Finance,50-199,Africa,Monthly,11/13/2022,Lapsed,14785
4404,Technology,500-999,Europe,Monthly,10/17/2022,Lapsed,1206
4405,Technology,1-49,Africa,Monthly,02/10/2023,Lapsed,15239
4406,Education,1000+,Europe,Annual,09/17/2023,Active,10298
4407,Education,200-499,South America,Monthly,08/28/2022,Lapsed,1533
4408,Education,1-49,Asia,Annual,08/08/2023,Lapsed,19682
4409,Finance,50-199,South America,Annual,09/09/2023,Active,706
4410,Education,500-999,Europe,Annual,03/20/2022,Active,9072
4411,Technology,500-999,Asia,Monthly,06/09/2022,Lapsed,18431
4412,Manufacturing,1000+,Asia,Annual,07/12/2023,Active,15010
4413,Healthcare,1000+,Africa,Annual,03/27/2023,Active,1673
4414,Manufacturing,500-999,Asia,Annual,06/14/2022,Active,19784
4415,Healthcare,50-199,North America,Annual,10/23/2022,Active,19929
4416,Finance,1000+,South America,Annual,10/21/2022,Active,15120
4417,Manufacturing,50-199,North America,Annual,01/12/2023,Active,13256
4418,Manufacturing,500-999,North America,Annual,07/11/2022,Active,11967
4419,Manufacturing,1-49,Asia,Monthly,09/05/2023,Active,14503
4420,Technology,50-199,Europe,Monthly,07/03/2022,Active,15649
4421,Manufacturing,1000+,South America,Annual,09/09/2023,Lapsed,16135
4422,Finance,200-499,South America,Annual,03/02/2022,Active,5302
4423,Technology,1-49,Asia,Monthly,02/21/2022,Active,16172
4424,Finance,1-49,South America,Monthly,03/27/2022,Active,17635
4425,Technology,1-49,Europe,Annual,02/20/2022,Active,625
4426,Manufacturing,1000+,Europe,Monthly,02/08/2022,Active,15901
4427,Finance,200-499,Europe,Annual,09/14/2023,Lapsed,19467
4428,Education,500-999,Asia,Annual,10/13/2023,Active,17154
4429,Technology,200-499,Asia,Monthly,12/20/2023,Lapsed,19670
4430,Education,1-49,Asia,Annual,09/03/2023,Active,9035
4431,Technology,200-499,Europe,Monthly,11/23/2022,Lapsed,1538
4432,Education,1-49,Europe,Monthly,11/23/2022,Active,10347
4433,Finance,1-49,Africa,Monthly,04/24/2022,Lapsed,6009
4434,Finance,1000+,Africa,Monthly,07/12/2023,Active,12107
4435,Technology,1-49,Asia,Annual,11/06/2022,Active,12365
4436,Healthcare,200-499,North America,Annual,01/03/2023,Active,10168
4437,Education,500-999,North America,Annual,12/03/2022,Lapsed,16908
4438,Technology,1-49,Africa,Annual,05/30/2022,Lapsed,12611
4439,Finance,1000+,Europe,Annual,07/02/2022,Active,2244
4440,Education,500-999,North America,Monthly,10/10/2022,Lapsed,18518
4441,Finance,1000+,South America,Monthly,03/20/2022,Lapsed,13590
4442,Finance,1000+,Europe,Annual,07/07/2023,Active,880
4443,Finance,50-199,North America,Monthly,05/23/2022,Lapsed,14371
4444,Finance,200-499,Africa,Monthly,04/11/2023,Active,19957
4445,Healthcare,500-999,Europe,Monthly,01/24/2022,Lapsed,7091
4446,Education,200-499,South America,Annual,05/22/2023,Lapsed,19722
4447,Education,500-999,Asia,Annual,12/01/2023,Active,2355
4448,Manufacturing,1000+,Africa,Monthly,01/15/2023,Active,10507
4449,Manufacturing,50-199,Asia,Annual,05/04/2022,Active,1215
4450,Manufacturing,1000+,Asia,Annual,12/25/2022,Lapsed,15207
4451,Manufacturing,1000+,Africa,Monthly,12/07/2022,Active,10454
4452,Healthcare,50-199,Africa,Monthly,12/04/2023,Lapsed,15221
4453,Education,200-499,Europe,Annual,05/16/2022,Active,17361
4454,Finance,200-499,Africa,Annual,06/28/2023,Active,6905
4455,Finance,1000+,Asia,Annual,02/10/2023,Active,4122
4456,Education,50-199,Asia,Monthly,07/01/2022,Active,8065
4457,Technology,1-49,Europe,Monthly,08/27/2022,Active,3643
4458,Healthcare,1000+,Europe,Annual,07/12/2023,Lapsed,6561
4459,Education,1-49,South America,Monthly,03/12/2022,Active,16870
4460,Finance,500-999,Asia,Monthly,01/26/2022,Active,16788
4461,Education,500-999,Europe,Annual,10/04/2022,Active,16141
4462,Technology,50-199,South America,Annual,11/12/2022,Lapsed,621
4463,Healthcare,1000+,North America,Annual,07/05/2023,Lapsed,17957
4464,Healthcare,200-499,Europe,Annual,05/23/2023,Lapsed,17411
4465,Education,200-499,Asia,Annual,11/21/2023,Lapsed,723
4466,Manufacturing,50-199,Africa,Annual,04/19/2022,Active,14546
4467,Manufacturing,200-499,Africa,Annual,12/14/2023,Active,12780
4468,Technology,200-499,North America,Monthly,04/06/2023,Lapsed,15294
4469,Manufacturing,50-199,Europe,Monthly,02/28/2022,Lapsed,4423
4470,Healthcare,500-999,Asia,Annual,11/13/2022,Lapsed,2905
4471,Education,1-49,South America,Annual,01/12/2022,Lapsed,2364
4472,Education,1000+,Europe,Monthly,01/02/2022,Lapsed,17094
4473,Healthcare,50-199,Europe,Monthly,01/22/2023,Active,5116
4474,Healthcare,200-499,Europe,Annual,03/25/2023,Active,7970
4475,Healthcare,200-499,South America,Annual,02/07/2022,Lapsed,3915
4476,Education,1000+,Africa,Monthly,12/27/2023,Active,5191
4477,Finance,1-49,Africa,Annual,04/12/2022,Active,12115
4478,Healthcare,500-999,North America,Monthly,05/29/2022,Active,7401
4479,Manufacturing,50-199,Africa,Annual,05/12/2022,Lapsed,2970
4480,Education,1000+,South America,Monthly,05/03/2022,Active,19672
4481,Education,1-49,Europe,Monthly,08/19/2023,Lapsed,7219
4482,Healthcare,50-199,Asia,Annual,10/22/2022,Lapsed,11721
4483,Healthcare,200-499,Europe,Monthly,08/13/2022,Lapsed,13477
4484,Finance,1-49,Europe,Annual,02/06/2022,Active,3813
4485,Manufacturing,500-999,South America,Annual,08/24/2022,Active,18111
4486,Education,1-49,Asia,Annual,04/17/2022,Active,4993
4487,Manufacturing,200-499,North America,Annual,07/15/2023,Active,9522
4488,Technology,1000+,Europe,Monthly,03/12/2023,Lapsed,14460
4489,Finance,1000+,South America,Monthly,10/19/2022,Active,13531
4490,Manufacturing,200-499,Asia,Monthly,01/28/2022,Active,18397
4491,Technology,1000+,Asia,Monthly,09/19/2022,Active,13599
4492,Healthcare,1000+,Africa,Monthly,08/31/2022,Active,4088
4493,Finance,200-499,Africa,Monthly,10/13/2023,Active,5384
4494,Finance,500-999,South America,Annual,07/22/2022,Active,3215
4495,Education,1-49,North America,Annual,06/15/2022,Lapsed,2045
4496,Finance,50-199,Europe,Monthly,07/29/2023,Active,2702
4497,Finance,500-999,South America,Annual,08/29/2023,Lapsed,2989
4498,Education,500-999,Africa,Monthly,04/29/2022,Active,11005
4499,Finance,1-49,North America,Annual,01/18/2023,Active,3911
4500,Technology,200-499,North America,Annual,10/17/2022,Active,9302
4501,Technology,1000+,South America,Monthly,11/06/2022,Lapsed,19269
4502,Technology,1-49,Asia,Monthly,10/10/2022,Lapsed,15205
4503,Finance,1-49,Asia,Monthly,02/22/2023,Lapsed,17353
4504,Finance,500-999,Africa,Annual,04/18/2022,Lapsed,12310
4505,Manufacturing,1000+,South America,Monthly,08/21/2023,Lapsed,19115
4506,Manufacturing,500-999,South America,Monthly,08/01/2023,Lapsed,13474
4507,Healthcare,1-49,Asia,Monthly,08/04/2023,Active,16877
4508,Finance,50-199,South America,Monthly,07/16/2022,Active,10100
4509,Healthcare,200-499,North America,Monthly,11/10/2022,Lapsed,4622
4510,Healthcare,200-499,Africa,Annual,11/10/2022,Lapsed,11236
4511,Manufacturing,1-49,Asia,Monthly,05/26/2022,Lapsed,19416
4512,Healthcare,200-499,Africa,Annual,06/29/2023,Active,16075
4513,Healthcare,200-499,North America,Monthly,04/10/2022,Active,2939
4514,Education,500-999,South America,Annual,12/10/2023,Active,13380
4515,Manufacturing,1-49,Europe,Monthly,03/05/2022,Active,5365
4516,Finance,500-999,Asia,Monthly,07/08/2023,Lapsed,2017
4517,Manufacturing,500-999,Europe,Monthly,05/17/2023,Active,4679
4518,Education,200-499,Africa,Monthly,08/28/2023,Active,1215
4519,Technology,1000+,Africa,Monthly,04/29/2022,Active,18179
4520,Technology,50-199,Europe,Monthly,07/11/2022,Active,14051
4521,Finance,200-499,Europe,Monthly,08/15/2023,Active,6565
4522,Manufacturing,200-499,North America,Annual,09/16/2023,Lapsed,5952
4523,Healthcare,1-49,Asia,Monthly,12/01/2022,Active,5312
4524,Education,1-49,Africa,Annual,01/26/2023,Active,13707
4525,Technology,200-499,North America,Annual,08/17/2023,Active,4059
4526,Manufacturing,50-199,Asia,Annual,01/24/2022,Lapsed,4041
4527,Manufacturing,1-49,South America,Annual,05/08/2022,Lapsed,6222
4528,Finance,1000+,Africa,Annual,10/23/2023,Active,4237
4529,Technology,500-999,Europe,Monthly,04/09/2023,Active,7154
4530,Technology,1-49,South America,Annual,09/29/2023,Active,1816
4531,Healthcare,200-499,North America,Monthly,01/05/2022,Lapsed,16029
4532,Technology,200-499,Africa,Monthly,02/27/2022,Lapsed,13034
4533,Manufacturing,200-499,South America,Annual,05/12/2022,Active,15001
4534,Education,50-199,North America,Annual,12/09/2022,Lapsed,5585
4535,Manufacturing,1-49,South America,Monthly,05/14/2022,Lapsed,10658
4536,Education,50-199,Asia,Annual,08/11/2023,Active,16936
4537,Finance,1-49,North America,Monthly,01/22/2022,Lapsed,11137
4538,Manufacturing,500-999,Africa,Annual,06/28/2023,Active,7308
4539,Healthcare,1-49,North America,Annual,09/24/2023,Active,3117
4540,Manufacturing,50-199,Europe,Monthly,10/29/2023,Active,11429
4541,Manufacturing,500-999,South America,Annual,11/18/2023,Lapsed,9313
4542,Education,1-49,North America,Annual,06/16/2022,Active,3333
4543,Education,500-999,Africa,Annual,03/29/2023,Lapsed,797
4544,Manufacturing,50-199,South America,Annual,05/30/2022,Active,6880
4545,Manufacturing,1000+,Europe,Monthly,03/19/2022,Active,4356
4546,Technology,200-499,North America,Annual,08/02/2023,Active,17127
4547,Healthcare,1000+,North America,Annual,12/17/2023,Lapsed,1321
4548,Technology,1000+,Asia,Monthly,12/02/2023,Lapsed,12628
4549,Healthcare,50-199,Africa,Annual,01/03/2023,Lapsed,10255
4550,Manufacturing,500-999,North America,Annual,09/27/2023,Active,4059
4551,Healthcare,500-999,Asia,Monthly,01/07/2023,Lapsed,14949
4552,Education,1000+,North America,Monthly,03/23/2023,Lapsed,8478
4553,Healthcare,1-49,Europe,Annual,10/27/2023,Lapsed,19291
4554,Manufacturing,500-999,North America,Monthly,05/17/2023,Lapsed,14317
4555,Healthcare,50-199,North America,Annual,05/14/2023,Active,2216
4556,Education,200-499,Asia,Annual,07/05/2022,Active,763
4557,Finance,50-199,Asia,Monthly,02/01/2022,Lapsed,10432
4558,Education,200-499,North America,Annual,10/22/2022,Active,17664
4559,Healthcare,1000+,North America,Annual,02/24/2022,Lapsed,7876
4560,Education,50-199,Africa,Annual,10/14/2022,Active,17116
4561,Education,1-49,Africa,Monthly,10/30/2022,Lapsed,12549
4562,Finance,500-999,South America,Annual,12/08/2022,Active,18292
4563,Education,1-49,South America,Monthly,11/21/2023,Lapsed,17272
4564,Finance,500-999,Africa,Monthly,12/30/2023,Active,18995
4565,Technology,1-49,North America,Monthly,04/06/2023,Active,5142
4566,Education,200-499,Europe,Annual,02/03/2022,Active,9474
4567,Technology,1000+,Africa,Annual,11/03/2023,Lapsed,17696
4568,Technology,500-999,South America,Annual,02/14/2022,Active,13114
4569,Manufacturing,1000+,North America,Annual,07/03/2022,Active,11815
4570,Healthcare,500-999,Europe,Monthly,01/21/2023,Active,8548
4571,Healthcare,1000+,Asia,Annual,01/04/2023,Lapsed,12236
4572,Technology,1000+,Europe,Monthly,10/19/2023,Lapsed,11817
4573,Finance,500-999,Europe,Annual,01/25/2023,Lapsed,18422
4574,Healthcare,1-49,Africa,Monthly,04/10/2023,Lapsed,7257
4575,Education,1-49,Africa,Monthly,04/17/2023,Active,5139
4576,Healthcare,200-499,Asia,Annual,09/17/2022,Lapsed,15150
4577,Manufacturing,500-999,North America,Annual,08/17/2023,Lapsed,17685
4578,Healthcare,500-999,Africa,Annual,06/15/2022,Active,7007
4579,Manufacturing,500-999,Africa,Annual,03/07/2022,Lapsed,4831
4580,Manufacturing,1000+,Europe,Annual,04/01/2022,Active,5697
4581,Finance,1-49,Africa,Annual,06/28/2022,Active,3175
4582,Healthcare,200-499,Asia,Monthly,10/25/2023,Lapsed,17860
4583,Finance,1-49,Europe,Monthly,12/19/2023,Lapsed,15741
4584,Education,1-49,Asia,Monthly,07/24/2022,Active,18078
4585,Finance,500-999,Europe,Annual,12/18/2023,Lapsed,12220
4586,Technology,1-49,North America,Annual,01/16/2022,Lapsed,2675
4587,Manufacturing,200-499,Africa,Annual,06/13/2022,Active,12682
4588,Technology,50-199,Europe,Monthly,09/02/2022,Lapsed,14252
4589,Education,1000+,Africa,Monthly,03/10/2023,Lapsed,4653
4590,Education,200-499,North America,Annual,12/25/2022,Lapsed,4801
4591,Technology,1000+,Europe,Annual,08/09/2023,Active,3071
4592,Technology,50-199,Asia,Monthly,08/14/2023,Active,9223
4593,Manufacturing,1000+,South America,Annual,06/15/2023,Lapsed,6133
4594,Finance,1-49,North America,Monthly,12/15/2022,Lapsed,2604
4595,Finance,500-999,South America,Annual,10/04/2023,Lapsed,5062
4596,Education,1000+,Asia,Monthly,06/26/2022,Active,16808
4597,Technology,50-199,Asia,Monthly,04/12/2022,Lapsed,7687
4598,Education,50-199,Asia,Monthly,04/28/2023,Active,18578
4599,Manufacturing,1-49,North America,Monthly,10/25/2023,Active,942
4600,Manufacturing,50-199,Europe,Monthly,04/18/2023,Lapsed,18655
4601,Healthcare,1-49,South America,Annual,11/12/2023,Active,2716
4602,Healthcare,1000+,South America,Annual,02/09/2023,Lapsed,19999
4603,Technology,1000+,Europe,Annual,12/16/2022,Lapsed,2608
4604,Technology,1000+,Europe,Annual,06/25/2023,Lapsed,11961
4605,Education,50-199,North America,Annual,01/29/2022,Active,16308
4606,Technology,1000+,North America,Monthly,09/24/2023,Lapsed,7178
4607,Technology,500-999,Europe,Annual,11/13/2022,Lapsed,1327
4608,Education,200-499,North America,Monthly,12/01/2023,Active,2834
4609,Healthcare,500-999,Europe,Monthly,01/29/2022,Lapsed,4534
4610,Healthcare,500-999,Asia,Monthly,08/04/2023,Active,3777
4611,Manufacturing,1000+,Europe,Monthly,10/12/2023,Active,7051
4612,Finance,200-499,Africa,Monthly,01/29/2023,Active,1950
4613,Finance,1000+,Asia,Annual,01/23/2023,Lapsed,14871
4614,Education,1-49,Asia,Monthly,10/06/2023,Lapsed,2055
4615,Finance,1-49,North America,Monthly,04/26/2022,Lapsed,14483
4616,Manufacturing,200-499,Asia,Monthly,01/14/2022,Lapsed,17920
4617,Education,500-999,North America,Monthly,06/17/2023,Active,7959
4618,Education,500-999,North America,Annual,07/22/2022,Active,14088
4619,Manufacturing,500-999,Africa,Monthly,10/15/2022,Lapsed,3812
4620,Finance,1-49,Africa,Monthly,04/14/2023,Lapsed,17319
4621,Technology,1000+,Africa,Annual,01/01/2022,Active,10092
4622,Manufacturing,1-49,Europe,Annual,05/15/2022,Lapsed,9521
4623,Education,200-499,Asia,Monthly,08/08/2022,Lapsed,2947
4624,Technology,1-49,South America,Annual,07/03/2022,Active,11975
4625,Education,1000+,Africa,Monthly,03/19/2023,Active,7543
4626,Healthcare,1000+,North America,Annual,02/02/2022,Active,9667
4627,Education,200-499,South America,Monthly,06/30/2023,Active,15313
4628,Healthcare,500-999,Europe,Annual,12/03/2023,Active,8104
4629,Technology,500-999,North America,Monthly,07/14/2023,Active,7686
4630,Technology,1-49,Asia,Monthly,11/10/2023,Active,7819
4631,Healthcare,1000+,South America,Monthly,07/29/2023,Active,18536
4632,Education,200-499,Africa,Monthly,02/16/2023,Active,11312
4633,Healthcare,200-499,North America,Annual,02/14/2023,Active,4188
4634,Education,500-999,Europe,Monthly,02/05/2022,Active,616
4635,Education,1000+,South America,Monthly,05/22/2022,Active,8064
4636,Finance,500-999,South America,Annual,06/04/2022,Lapsed,15254
4637,Healthcare,50-199,Africa,Monthly,08/02/2023,Lapsed,17820
4638,Education,500-999,North America,Monthly,10/17/2023,Active,18814
4639,Manufacturing,500-999,Africa,Monthly,05/28/2023,Active,9822
4640,Education,50-199,South America,Monthly,07/02/2023,Lapsed,5670
4641,Education,1000+,Europe,Monthly,12/29/2022,Lapsed,4189
4642,Finance,200-499,South America,Annual,01/31/2023,Active,13856
4643,Education,500-999,Asia,Monthly,03/26/2023,Lapsed,3468
4644,Healthcare,1000+,South America,Annual,08/21/2023,Active,6944
4645,Manufacturing,50-199,South America,Monthly,05/08/2023,Active,13305
4646,Education,50-199,Africa,Annual,06/19/2023,Active,9809
4647,Finance,500-999,Europe,Annual,04/17/2023,Lapsed,19560
4648,Finance,50-199,Asia,Monthly,02/17/2022,Active,6783
4649,Finance,200-499,South America,Monthly,06/08/2023,Lapsed,6296
4650,Technology,200-499,Europe,Monthly,09/09/2022,Lapsed,14254
4651,Healthcare,200-499,Africa,Monthly,08/28/2022,Active,1852
4652,Education,200-499,Asia,Monthly,11/13/2022,Active,6344
4653,Healthcare,50-199,Africa,Monthly,05/10/2022,Lapsed,3384
4654,Technology,1-49,Europe,Annual,07/04/2022,Active,10224
4655,Technology,500-999,North America,Annual,02/11/2022,Lapsed,17577
4656,Technology,200-499,Asia,Annual,09/02/2022,Active,18730
4657,Education,1-49,Africa,Monthly,08/10/2022,Active,4474
4658,Education,50-199,South America,Monthly,01/01/2022,Lapsed,19319
4659,Finance,50-199,North America,Monthly,08/23/2022,Lapsed,16130
4660,Technology,500-999,Asia,Annual,11/17/2023,Active,7562
4661,Education,1000+,Asia,Annual,03/13/2022,Lapsed,10185
4662,Healthcare,1-49,Asia,Monthly,08/07/2022,Active,9452
4663,Education,200-499,Asia,Monthly,04/23/2022,Active,3290
4664,Technology,200-499,South America,Monthly,07/11/2022,Lapsed,14401
4665,Manufacturing,200-499,Europe,Monthly,10/25/2022,Lapsed,1874
4666,Finance,50-199,South America,Monthly,06/09/2023,Lapsed,7674
4667,Finance,50-199,North America,Monthly,11/25/2023,Active,1048
4668,Technology,500-999,South America,Annual,06/05/2023,Active,6638
4669,Manufacturing,1-49,North America,Monthly,05/30/2022,Lapsed,19980
4670,Education,50-199,Asia,Annual,03/25/2022,Active,11869
4671,Technology,500-999,North America,Annual,07/28/2022,Active,13642
